,Powierzchnia,Piętro,room_count,lat,lng,Ludnosc,age,balkon,taras,Winda,Miejsce_parkingowe,Materiał_budynku,Stan_wykończenia,Rodzaj_zabudowy,price
259,65.0,8.0,3.0,52.4038258,16.866776,93138.2,3.0,1.0,0.0,1,1,1,0,0,3000.0
260,32.0,1.0,2.0,50.11814039999999,18.9742031,116583.0,7.0,0.0,0.0,0,0,0,0,0,1700.0
261,36.0,5.0,2.0,53.0261217,18.5496221,175852.0,17.0,1.0,0.0,1,1,1,1,0,1500.0
262,60.0,0.0,3.0,51.0543391,17.0119431,115516.8,14.0,0.0,1.0,0,0,0,0,0,5000.0
263,79.0,3.0,4.0,51.9356214,15.5061862,129420.0,6.0,1.0,0.0,1,1,0,0,0,2700.0
264,42.45,0.0,2.0,54.461453,18.5219391,219142.0,5.0,1.0,1.0,1,0,1,0,0,2900.0
265,46.21,2.0,3.0,52.3098028,21.0046376,90327.38888888888,3.0,1.0,0.0,1,0,1,0,0,2700.0
266,42.0,5.0,2.0,52.254362,20.9934008,90327.38888888888,14.0,0.0,1.0,1,1,0,0,0,3500.0
267,55.0,4.0,3.0,52.1942499,21.0615113,90327.38888888888,45.0,1.0,0.0,1,1,0,0,0,2900.0
268,59.0,2.0,2.0,52.2414528,21.025115,90327.38888888888,20.0,1.0,0.0,1,1,1,0,0,4500.0
269,30.0,0.0,1.0,51.1389591,16.8849429,115516.8,11.0,0.0,0.0,0,0,1,0,0,2000.0
270,96.0,5.0,3.0,52.2799481,20.9859178,90327.38888888888,16.0,0.0,1.0,1,1,1,1,0,8000.0
271,49.0,0.0,3.0,53.0092771,18.5678252,175852.0,17.0,1.0,0.0,1,1,1,1,0,2200.0
272,34.0,3.0,2.0,52.2307286,20.9959931,90327.38888888888,20.0,0.0,0.0,0,0,0,0,0,2500.0
273,18.0,2.0,1.0,50.0491074,19.9431548,141070.0,17.0,0.0,0.0,0,1,0,1,0,2200.0
274,50.0,3.0,2.0,53.1261766,18.0480458,301909.0,16.0,1.0,0.0,1,1,1,1,0,1900.0
275,46.0,10.0,2.0,52.1847082,21.0250647,90327.38888888888,21.0,1.0,0.0,1,0,0,0,0,2990.0
276,56.0,2.0,2.0,52.2271278,21.0045521,90327.38888888888,20.0,0.0,0.0,0,1,1,1,0,5500.0
277,26.0,4.0,1.0,54.51653,18.536579,219142.0,19.0,1.0,0.0,0,1,0,0,0,2000.0
278,61.0,3.0,2.0,51.6549856,17.8068258,9875.217391304348,17.0,1.0,0.0,0,1,1,0,0,1500.0
279,30.0,4.0,1.0,50.2713544,18.9349472,93189.0,43.0,1.0,0.0,0,1,0,0,0,1400.0
280,110.0,3.0,4.0,53.4235291,14.5593348,347786.0,18.0,1.0,0.0,0,1,0,0,0,5000.0
281,48.0,1.0,2.0,53.1328811,23.1555582,268143.0,21.0,0.0,0.0,0,1,1,0,0,1000.0
283,46.65,1.0,2.0,51.2219317,22.5040472,314208.0,23.0,1.0,0.0,0,1,0,0,0,2000.0
284,55.0,6.0,2.0,52.2247096,21.0952054,90327.38888888888,15.0,1.0,0.0,0,1,0,0,0,2200.0
285,63.84,3.0,2.0,52.2415315,21.0279594,90327.38888888888,11.0,1.0,0.0,1,0,1,1,0,6000.0
286,84.75,5.0,4.0,52.2260478,21.0133538,90327.38888888888,31.0,1.0,0.0,1,1,1,1,0,5500.0
287,32.0,1.0,1.0,52.1870043,21.0192798,90327.38888888888,20.0,1.0,0.0,1,1,1,0,0,2700.0
288,63.86,3.0,3.0,52.1899564,21.0243597,90327.38888888888,2.0,1.0,0.0,1,0,1,1,0,5900.0
289,51.0,3.0,2.0,53.1144681,18.0192078,301909.0,16.0,1.0,0.0,0,1,0,1,0,2000.0
290,28.0,3.0,1.0,52.4093209,16.9192269,93138.2,16.0,0.0,0.0,0,1,0,0,0,1950.0
294,55.0,0.0,2.0,50.29449229999999,18.6713802,160308.0,15.0,1.0,0.0,0,1,1,1,0,1900.0
295,33.0,6.0,2.0,53.778422,20.4801193,154339.0,20.0,0.0,0.0,1,1,1,1,0,1300.0
296,103.5,10.0,4.0,52.23546349999999,21.0076736,90327.38888888888,18.0,1.0,0.0,1,0,1,1,0,6500.0
297,66.0,1.0,3.0,52.2247175,21.0149539,90327.38888888888,19.0,0.0,0.0,0,1,0,0,0,6990.0
298,65.0,2.0,3.0,50.2911672,18.6383835,160308.0,16.0,1.0,0.0,1,1,0,1,0,2700.0
299,74.0,0.0,3.0,50.3230258,18.6926236,160308.0,7.0,1.0,1.0,1,1,0,1,0,4000.0
300,43.0,5.0,2.0,52.2044089,20.8805946,90327.38888888888,1.0,1.0,0.0,1,0,0,0,0,3800.0
301,51.28,1.0,3.0,49.98041389999999,19.9526194,141070.0,8.0,1.0,0.0,0,0,0,1,0,2500.0
302,62.0,10.0,3.0,52.2337498,20.8994021,90327.38888888888,53.0,1.0,0.0,1,1,0,0,0,3850.0
303,38.0,1.0,2.0,51.1490355,17.029892,115516.8,33.0,1.0,0.0,0,1,0,0,0,2400.0
304,30.5,0.0,2.0,52.2771199,21.051794,90327.38888888888,20.0,1.0,0.0,0,1,1,0,0,2200.0
305,95.0,2.0,4.0,52.2762214,21.0472573,90327.38888888888,7.0,0.0,1.0,0,0,1,0,0,4700.0
306,57.2,3.0,3.0,53.4837486,18.753565,79063.0,18.0,0.0,0.0,0,1,1,1,1,1100.0
307,80.0,2.0,3.0,51.2323571,16.1673347,88421.0,13.0,0.0,0.0,0,1,1,0,0,1800.0
308,45.9,2.0,3.0,50.663889,17.919444,116309.0,14.0,1.0,0.0,0,1,1,0,1,1800.0
309,39.0,2.0,2.0,53.4175108,14.5399455,347786.0,2.0,1.0,0.0,0,0,1,0,0,2900.0
310,40.0,9.0,2.0,52.257612,20.993996,90327.38888888888,16.0,1.0,0.0,1,1,1,0,0,3400.0
311,75.0,1.0,3.0,50.11814039999999,18.9742031,116583.0,15.0,0.0,0.0,0,0,0,0,0,2750.0
312,43.0,0.0,2.0,53.4569942,14.5367301,347786.0,12.0,1.0,0.0,1,1,0,0,0,2300.0
313,60.0,1.0,3.0,50.28626380000001,19.1040791,180262.0,15.0,1.0,0.0,0,0,0,1,0,1250.0
314,26.56,2.0,1.0,53.56382,14.82843,7702.9,16.0,0.0,0.0,0,1,0,0,0,1500.0
316,57.0,0.0,3.0,52.6483595,19.0566509,98487.0,13.0,1.0,0.0,0,0,0,0,0,1800.0
317,38.56,1.0,2.0,50.2554248,19.0317034,261379.0,14.0,1.0,0.0,1,0,1,0,0,2035.0
318,110.0,3.0,4.0,53.4235291,14.5593348,347786.0,17.0,1.0,0.0,0,1,0,0,0,5000.0
319,50.0,5.0,2.0,50.0710629,19.9171877,141070.0,9.0,1.0,0.0,1,0,1,0,0,2900.0
320,30.94,9.0,1.0,53.4285438,14.5528116,347786.0,13.0,0.0,0.0,1,1,0,0,1,1500.0
321,38.44,2.0,2.0,52.7993317,18.2562032,11378.307692307691,18.0,0.0,0.0,0,1,1,1,0,1000.0
322,61.0,4.0,3.0,50.6638918,17.9390462,116309.0,14.0,0.0,0.0,0,1,0,0,0,2400.0
323,57.0,5.0,2.0,51.1013225,17.0396029,115516.8,5.0,0.0,0.0,1,1,0,1,0,4700.0
324,42.0,3.0,2.0,51.1103736,17.0310308,115516.8,63.0,0.0,0.0,0,1,0,0,0,2500.0
325,60.0,1.0,3.0,51.19146929999999,20.4068498,7020.090909090909,18.0,1.0,0.0,0,0,1,0,0,1900.0
326,52.98,2.0,3.0,53.19528039999999,14.4849152,5118.666666666667,53.0,1.0,0.0,0,1,0,0,0,3500.0
327,125.0,1.0,4.0,52.2182302,21.0165989,90327.38888888888,18.0,1.0,0.0,1,0,0,0,0,6500.0
330,27.0,2.0,1.0,53.4175108,14.5399455,347786.0,2.0,1.0,0.0,1,1,1,0,0,1800.0
331,84.0,1.0,3.0,52.1484058,21.0616243,90327.38888888888,32.0,1.0,0.0,0,1,0,0,0,4500.0
332,29.0,3.0,1.0,50.07085840000001,19.9253049,141070.0,17.0,0.0,0.0,0,0,1,1,0,1900.0
333,60.0,3.0,3.0,50.0411867,21.9991196,185662.0,7.0,0.0,1.0,0,1,1,1,1,2500.0
334,63.0,1.0,2.0,50.0710629,19.9171877,141070.0,6.0,1.0,1.0,1,0,0,1,0,5450.0
335,52.0,4.0,2.0,52.2271278,21.0045521,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,4100.0
336,57.0,5.0,2.0,51.0785518,17.0531945,115516.8,5.0,0.0,0.0,1,0,0,0,0,4700.0
337,89.0,1.0,3.0,51.0607682,17.0202338,115516.8,11.0,1.0,0.0,1,0,1,0,0,4500.0
338,42.0,0.0,2.0,50.025865,19.9201896,141070.0,5.0,0.0,0.0,1,0,1,0,0,2400.0
339,35.0,0.0,2.0,51.0499495,17.0035595,12567.666666666666,15.0,0.0,0.0,0,0,0,0,0,2500.0
340,28.0,0.0,1.0,50.025865,19.9201896,141070.0,11.0,0.0,0.0,1,0,1,1,0,1700.0
341,65.0,6.0,2.0,52.1847082,21.0250647,90327.38888888888,13.0,0.0,1.0,1,0,0,0,0,3300.0
342,34.0,2.0,1.0,51.4020223,21.1443838,192417.0,20.0,0.0,0.0,0,0,1,0,0,1100.0
343,76.0,6.0,3.0,53.4330206,14.5483543,347786.0,9.0,1.0,0.0,0,0,0,0,1,3800.0
345,62.0,0.0,2.0,50.0763458,19.9637033,141070.0,3.0,0.0,0.0,0,0,0,0,0,2900.0
346,37.0,0.0,2.0,52.2452495,20.9908202,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,2700.0
347,87.0,2.0,3.0,51.1496361,15.0065645,8328.8,13.0,0.0,0.0,0,1,1,1,1,2500.0
348,84.0,5.0,4.0,52.2260478,21.0133538,90327.38888888888,31.0,1.0,0.0,1,1,0,1,0,5500.0
349,60.0,3.0,2.0,52.2296756,21.0122287,90327.38888888888,20.0,1.0,0.0,0,1,0,0,0,5900.0
351,70.0,4.0,3.0,52.1951226,20.8837885,90327.38888888888,8.0,1.0,0.0,1,0,0,0,0,3900.0
352,75.0,1.0,3.0,50.3070388,18.6230833,160308.0,58.0,1.0,1.0,0,0,0,0,0,2250.0
353,32.0,5.0,1.0,54.3287623,18.5637772,420796.0,1.0,1.0,0.0,1,0,0,0,0,2200.0
354,52.0,1.0,2.0,53.4771917,14.5488654,347786.0,23.0,1.0,0.0,0,0,0,0,0,2200.0
355,56.0,1.0,3.0,52.2486065,20.9523468,90327.38888888888,19.0,1.0,0.0,1,1,1,1,1,2950.0
356,38.0,2.0,2.0,50.083426,19.8728125,141070.0,16.0,1.0,0.0,1,1,1,0,0,2700.0
357,83.0,3.0,4.0,53.1273266,23.1452212,268143.0,20.0,1.0,0.0,0,1,0,0,0,3100.0
358,35.0,2.0,2.0,51.8058102,19.3779141,120202.8,9.0,1.0,0.0,1,0,0,0,0,1700.0
359,35.02,0.0,2.0,52.1940242,21.0460016,90327.38888888888,2.0,0.0,1.0,1,0,1,0,0,3500.0
360,56.0,3.0,3.0,50.0709788,20.0178006,141070.0,16.0,1.0,0.0,0,1,1,0,0,2800.0
361,48.0,7.0,2.0,51.13435,16.975369,115516.8,53.0,1.0,0.0,1,1,0,0,0,2200.0
362,90.0,2.0,3.0,51.7525157,19.4767132,120202.8,17.0,0.0,0.0,1,0,0,0,1,3000.0
363,50.0,1.0,2.0,52.195069,20.9048204,90327.38888888888,14.0,1.0,0.0,1,0,0,0,0,3000.0
364,77.0,1.0,3.0,51.0579611,17.103413,12567.666666666666,17.0,1.0,0.0,0,1,0,1,0,3000.0
365,47.0,4.0,2.0,52.194157,21.0346955,90327.38888888888,21.0,1.0,0.0,1,0,1,0,0,2900.0
366,47.0,0.0,2.0,50.3498679,18.2260811,14185.833333333334,16.0,0.0,0.0,0,1,1,1,0,1250.0
367,98.2,4.0,4.0,51.8058102,19.3779141,120202.8,15.0,1.0,0.0,1,0,0,1,0,3300.0
368,31.0,2.0,1.0,52.0811536,21.0238602,16202.545454545454,22.0,1.0,0.0,0,1,0,0,0,1800.0
369,46.0,2.0,2.0,52.4362271,16.951442,93138.2,8.0,1.0,0.0,1,0,0,0,1,2600.0
370,59.2,3.0,2.0,53.4285438,14.5528116,347786.0,12.0,0.0,0.0,0,1,1,0,0,2850.0
371,42.71,1.0,2.0,50.2677983,18.9806335,261379.0,14.0,0.0,0.0,0,1,1,1,1,1700.0
372,68.0,3.0,3.0,52.194157,21.0346955,90327.38888888888,19.0,0.0,0.0,0,0,1,1,0,4500.0
373,52.0,3.0,3.0,51.7514881,19.4270528,120202.8,53.0,1.0,0.0,0,1,0,0,0,2000.0
375,41.24,2.0,1.0,50.2677983,18.9806335,261379.0,15.0,0.0,0.0,0,1,1,1,1,1600.0
377,69.0,9.0,4.0,51.73138669999999,19.4260326,120202.8,16.0,1.0,0.0,1,1,0,0,0,2240.0
378,32.0,3.0,1.0,52.2229788,20.9395002,90327.38888888888,9.0,1.0,0.0,1,0,0,0,0,3000.0
379,38.0,2.0,2.0,53.1480032,23.1189376,268143.0,4.0,0.0,0.0,1,0,0,0,0,1700.0
381,64.0,1.0,3.0,51.84629349999999,16.5901198,58121.0,14.0,0.0,0.0,0,0,0,0,0,1450.0
382,36.79,0.0,2.0,50.2677983,18.9806335,261379.0,14.0,0.0,0.0,0,1,1,1,1,600.0
383,60.0,9.0,2.0,52.2347765,20.9907127,90327.38888888888,18.0,0.0,0.0,1,1,1,0,0,3500.0
384,52.0,0.0,2.0,51.0892272,17.014778,115516.8,18.0,0.0,0.0,0,1,0,0,0,3000.0
385,48.0,1.0,2.0,50.2893135,18.9457794,93189.0,16.0,1.0,0.0,0,1,1,0,0,2000.0
386,56.0,1.0,2.0,52.2733782,21.1490021,90327.38888888888,15.0,1.0,0.0,1,1,0,0,0,2600.0
387,120.0,1.0,4.0,51.1458649,17.0355841,115516.8,10.0,1.0,0.0,0,0,0,0,0,3500.0
388,32.0,5.0,1.0,54.5379027,18.4729157,219142.0,17.0,0.0,0.0,1,0,0,0,0,2000.0
389,52.0,1.0,3.0,50.103012,18.9581082,116583.0,5.0,1.0,0.0,0,0,1,0,1,3000.0
390,56.0,4.0,3.0,50.0371582,18.68353,58446.0,15.0,1.0,0.0,0,1,0,0,0,1400.0
391,49.77,2.0,3.0,51.6644409,16.0950591,13856.5,15.0,1.0,0.0,1,1,1,1,0,2300.0
392,57.0,5.0,3.0,50.0634194,20.0146814,141070.0,2.0,0.0,0.0,1,1,1,0,0,3650.0
393,35.0,1.0,1.0,50.0580254,19.7632609,12487.90909090909,1.0,1.0,0.0,0,1,1,1,1,2500.0
394,51.0,6.0,2.0,52.4006378,16.9641902,93138.2,3.0,1.0,0.0,1,0,1,0,0,3200.0
395,63.5,1.0,3.0,52.2884301,21.0307641,90327.38888888888,31.0,1.0,0.0,1,0,1,0,1,2500.0
396,35.0,1.0,2.0,52.7993317,18.2562032,11378.307692307691,18.0,0.0,0.0,0,1,0,0,0,1350.0
397,57.7,6.0,2.0,51.1053122,17.0279721,115516.8,7.0,0.0,1.0,1,1,0,0,0,3500.0
398,34.0,2.0,1.0,50.0441617,19.9376191,141070.0,17.0,1.0,0.0,1,0,1,0,0,2200.0
399,20.0,9.0,1.0,51.1131212,17.008416,115516.8,2.0,1.0,0.0,1,1,1,0,0,2600.0
400,73.73,1.0,3.0,53.4285438,14.5528116,347786.0,12.0,1.0,0.0,0,1,0,0,0,2300.0
401,37.0,2.0,2.0,54.3028145,18.613462,420796.0,2.0,1.0,0.0,1,0,1,0,0,3000.0
402,47.2,4.0,3.0,52.3939593,16.9523402,93138.2,15.0,1.0,0.0,0,1,1,1,1,3000.0
403,40.0,1.0,2.0,52.2329397,21.225198,90327.38888888888,1.0,1.0,0.0,0,0,0,0,1,2390.0
404,71.0,0.0,3.0,51.1006338,17.0998089,115516.8,9.0,0.0,0.0,1,1,1,1,1,5000.0
405,35.0,4.0,2.0,52.1763606,20.9944114,90327.38888888888,3.0,0.0,0.0,1,0,1,0,0,3100.0
406,72.0,9.0,3.0,52.2010748,20.974279,90327.38888888888,19.0,1.0,0.0,1,1,1,0,0,4000.0
407,57.0,3.0,2.0,50.06465009999999,19.9449799,141070.0,16.0,0.0,0.0,0,1,0,0,0,2500.0
408,37.88,0.0,2.0,51.8058102,19.3779141,120202.8,48.0,0.0,0.0,0,1,1,1,0,1100.0
409,40.0,4.0,2.0,52.6094646,19.0217449,98487.0,18.0,1.0,0.0,0,1,1,0,1,1400.0
410,27.0,1.0,1.0,51.9564884,15.493032,129420.0,2.0,1.0,0.0,1,1,0,0,0,1900.0
411,25.0,2.0,1.0,50.26489189999999,19.0237815,261379.0,15.0,0.0,0.0,0,1,1,1,0,1000.0
412,56.0,0.0,2.0,51.9356214,15.5061862,129420.0,14.0,0.0,0.0,1,1,1,1,1,1800.0
413,75.0,10.0,3.0,50.0275347,19.9201588,141070.0,18.0,0.0,1.0,1,1,0,1,0,4200.0
414,71.0,2.0,2.0,50.1021742,18.5462847,125631.0,15.0,0.0,0.0,0,1,1,1,1,2400.0
415,54.0,3.0,3.0,51.4174856,21.1780761,192417.0,1.0,1.0,0.0,1,0,0,0,0,2450.0
416,50.0,2.0,2.0,52.1582997,21.0764201,90327.38888888888,5.0,1.0,0.0,1,1,0,0,0,3300.0
417,48.0,2.0,2.0,52.2337427,21.1338309,90327.38888888888,1.0,1.0,0.0,1,0,1,1,0,3150.0
418,54.0,1.0,2.0,52.42167060000001,16.907431,93138.2,18.0,1.0,0.0,0,1,1,1,0,2500.0
419,17.5,1.0,1.0,50.8660773,20.6285677,180177.0,18.0,0.0,0.0,0,0,0,0,0,900.0
420,32.0,7.0,2.0,50.2849933,19.1092765,180262.0,53.0,0.0,0.0,1,1,1,0,0,1650.0
421,50.53,3.0,2.0,51.139186,16.8850292,115516.8,18.0,1.0,0.0,0,1,0,0,0,2400.0
422,27.9,0.0,1.0,53.6944002,17.5569252,13393.714285714286,11.0,0.0,0.0,0,1,0,0,0,1000.0
423,28.83,2.0,2.0,50.8660773,20.6285677,180177.0,2.0,1.0,0.0,1,0,0,0,1,1550.0
424,129.0,1.0,4.0,52.3805449,16.8795487,93138.2,14.0,0.0,0.0,0,1,1,1,1,3000.0
425,48.0,5.0,2.0,52.2353661,21.0093007,90327.38888888888,63.0,1.0,0.0,1,1,1,0,0,4900.0
426,64.0,5.0,3.0,52.26,20.95,90327.38888888888,33.0,1.0,0.0,1,0,0,0,0,3000.0
427,69.0,3.0,3.0,53.145101,23.1129434,268143.0,9.0,1.0,0.0,1,1,0,0,0,2200.0
428,27.1,1.0,1.0,51.771272,19.454857,120202.8,18.0,0.0,0.0,0,1,1,0,0,2100.0
429,40.0,1.0,2.0,52.1327195,21.0643939,90327.38888888888,21.0,1.0,0.0,1,1,0,0,1,2200.0
430,56.0,3.0,3.0,50.8723454,20.6451824,7433.5,18.0,0.0,0.0,1,1,0,0,0,3000.0
431,47.0,0.0,2.0,50.8814311,20.632561,7433.5,53.0,0.0,0.0,0,1,0,0,0,1300.0
433,23.0,3.0,1.0,52.190334,20.9180978,90327.38888888888,20.0,0.0,0.0,1,0,1,1,0,2970.0
434,30.0,2.0,1.0,52.2577586,20.897714,90327.38888888888,71.0,0.0,0.0,0,1,0,0,0,2220.0
435,48.0,8.0,2.0,52.4063626,16.9831204,93138.2,3.0,0.0,1.0,1,0,1,1,0,2000.0
436,53.35,7.0,3.0,52.406374,16.9251681,93138.2,5.0,0.0,0.0,1,1,1,1,0,3000.0
437,71.0,1.0,3.0,52.2092088,21.066728,90327.38888888888,7.0,1.0,0.0,1,0,0,0,0,5500.0
438,50.0,1.0,2.0,52.3839963,16.929314,93138.2,3.0,1.0,0.0,1,0,1,1,0,4500.0
439,51.0,0.0,2.0,52.4441582,16.8931273,93138.2,2.0,0.0,1.0,1,0,1,1,0,2500.0
440,56.0,5.0,3.0,52.2227798,21.0221703,90327.38888888888,19.0,1.0,0.0,1,1,1,0,0,3500.0
441,39.0,6.0,2.0,52.398714,16.906352,93138.2,4.0,1.0,0.0,1,1,0,0,0,2300.0
442,39.0,3.0,2.0,53.4274916,14.5595447,347786.0,2.0,1.0,0.0,1,0,0,0,0,2250.0
443,37.0,2.0,2.0,50.0365018,20.0155176,141070.0,11.0,1.0,0.0,1,1,0,0,0,2500.0
444,27.0,3.0,1.0,54.3287623,18.5637772,420796.0,4.0,1.0,0.0,1,0,1,0,0,2300.0
445,33.0,0.0,1.0,50.0365018,20.0155176,141070.0,23.0,1.0,0.0,1,1,1,1,0,1600.0
446,98.0,1.0,4.0,52.3895186,16.8511706,93138.2,15.0,0.0,1.0,1,1,0,0,0,4000.0
447,44.0,2.0,2.0,51.1132425,17.0812736,115516.8,15.0,0.0,0.0,0,1,1,1,0,2600.0
448,35.0,1.0,2.0,50.0729871,19.9327842,141070.0,16.0,0.0,0.0,0,1,1,0,0,3400.0
449,31.0,2.0,1.0,52.2591528,20.9362529,90327.38888888888,18.0,1.0,1.0,1,0,0,0,0,2250.0
450,55.0,4.0,2.0,50.0635913,19.9704543,141070.0,16.0,0.0,0.0,0,0,1,0,0,2800.0
451,64.0,4.0,4.0,53.25238,14.48823,5118.666666666667,43.0,1.0,0.0,0,1,0,1,0,3500.0
452,51.0,1.0,3.0,50.3002189,19.0890216,15303.888888888889,16.0,0.0,0.0,0,1,0,1,0,1600.0
454,36.0,5.0,2.0,52.1414579,21.0508932,90327.38888888888,14.0,1.0,0.0,1,0,1,0,0,2900.0
455,41.0,8.0,2.0,52.289599,21.030354,90327.38888888888,13.0,0.0,0.0,1,1,0,0,0,2900.0
456,39.0,2.0,2.0,52.2882489,20.9514482,90327.38888888888,20.0,1.0,0.0,1,1,1,0,0,2250.0
457,34.0,6.0,2.0,50.2665263,18.8895374,125459.0,43.0,0.0,0.0,0,1,0,0,0,999.0
458,62.0,0.0,2.0,54.1915072,16.2259016,96432.0,17.0,1.0,0.0,0,0,1,0,0,2500.0
459,44.3,4.0,3.0,49.9472883,18.6030176,80334.0,15.0,1.0,0.0,0,1,1,0,0,1300.0
460,30.0,0.0,1.0,53.7972211,20.4576561,154339.0,20.0,1.0,0.0,1,0,1,0,0,1600.0
461,76.0,1.0,3.0,50.0605443,19.9417183,141070.0,15.0,0.0,0.0,0,1,0,1,0,3500.0
462,50.0,2.0,2.0,52.2895776,20.9292007,90327.38888888888,7.0,1.0,0.0,1,0,0,0,0,2800.0
463,49.0,1.0,3.0,52.1985472,20.6169567,90327.38888888888,19.0,0.0,0.0,0,1,1,0,1,2700.0
464,56.0,0.0,2.0,51.752907,19.4618813,120202.8,17.0,0.0,0.0,0,0,0,0,0,2500.0
465,31.0,6.0,2.0,52.2252095,20.9786232,90327.38888888888,12.0,0.0,1.0,1,0,1,0,0,3200.0
466,32.14,0.0,1.0,50.0412172,19.940177,141070.0,63.0,0.0,0.0,0,1,0,0,0,2200.0
467,65.0,2.0,4.0,50.807863,16.2777641,5119.9,49.0,1.0,0.0,0,1,0,0,0,1500.0
468,45.0,2.0,2.0,50.0710629,19.9171877,141070.0,43.0,0.0,0.0,0,1,0,0,0,2200.0
469,65.0,0.0,3.0,52.2179912,21.1867068,90327.38888888888,6.0,0.0,0.0,0,1,1,0,1,4150.0
470,80.25,2.0,3.0,52.3351062,21.1306917,16172.533333333333,17.0,1.0,0.0,0,0,0,0,0,3199.0
471,62.0,10.0,3.0,52.2337498,20.8994021,90327.38888888888,19.0,1.0,0.0,0,1,1,1,1,2300.0
472,49.0,1.0,2.0,50.0710629,19.9171877,141070.0,43.0,0.0,0.0,0,1,0,0,0,2200.0
473,31.0,1.0,1.0,50.057799,19.9284627,141070.0,17.0,1.0,0.0,0,1,1,0,1,2400.0
474,52.0,3.0,2.0,50.1966339,18.9804376,261379.0,7.0,0.0,1.0,1,0,1,0,0,2300.0
475,56.0,0.0,2.0,50.0657408,19.9251839,141070.0,16.0,0.0,0.0,0,0,1,1,0,3500.0
476,27.0,1.0,1.0,53.9697921,18.5285516,8064.2,20.0,0.0,0.0,0,0,0,0,0,1200.0
477,62.0,3.0,3.0,50.3071654,19.0020268,59439.0,16.0,1.0,0.0,0,1,1,0,0,1800.0
478,50.0,0.0,1.0,51.27303999999999,16.3653,88421.0,12.0,0.0,0.0,0,1,0,0,0,1800.0
479,84.0,0.0,3.0,49.821278,19.0341147,156307.0,14.0,0.0,0.0,0,1,0,0,0,3100.0
480,60.0,7.0,2.0,51.1167319,17.0098192,115516.8,14.0,0.0,0.0,1,1,1,0,0,2750.0
481,43.6,1.0,2.0,54.46414799999999,17.0284824,80626.0,2.0,1.0,0.0,1,0,1,0,0,2200.0
482,80.0,1.0,3.0,54.5656393,18.483356,9428.0,19.0,0.0,1.0,0,0,1,0,0,5500.0
483,58.0,1.0,2.0,50.1246803,18.9862611,116583.0,15.0,0.0,0.0,0,0,0,0,0,3300.0
484,84.0,2.0,3.0,52.2018074,20.9795006,90327.38888888888,22.0,1.0,0.0,1,0,0,0,0,4000.0
485,77.0,5.0,3.0,52.2333751,20.9571835,90327.38888888888,18.0,1.0,0.0,1,0,1,0,0,7000.0
486,60.0,1.0,2.0,54.2728591,18.6844784,420796.0,2.0,0.0,0.0,0,0,0,0,0,4000.0
487,34.26,0.0,2.0,53.4976897,18.8229282,79063.0,1.0,1.0,0.0,0,1,1,1,0,1500.0
488,40.0,3.0,2.0,51.9356214,15.5061862,129420.0,4.0,1.0,0.0,0,1,1,0,0,2500.0
489,44.91,0.0,2.0,53.4285438,14.5528116,347786.0,12.0,1.0,0.0,0,1,0,0,0,2300.0
490,34.0,1.0,1.0,50.3361212,18.89579,137345.0,16.0,1.0,0.0,0,1,1,0,0,1270.0
491,37.0,3.0,2.0,50.0955254,19.9772311,141070.0,2.0,0.0,0.0,1,1,0,0,0,2900.0
492,33.0,9.0,1.0,52.2773412,20.9141023,90327.38888888888,20.0,0.0,0.0,1,1,1,0,0,2000.0
493,23.0,4.0,1.0,53.426635,18.7267073,79063.0,19.0,0.0,0.0,0,1,1,1,1,1000.0
494,73.0,0.0,3.0,50.07769,19.9318847,141070.0,15.0,0.0,0.0,0,1,0,0,0,3500.0
495,48.65,0.0,2.0,50.3267379,19.1524744,15303.888888888889,38.0,1.0,0.0,0,1,0,0,0,1500.0
496,25.0,1.0,2.0,52.4022269,16.9307028,93138.2,16.0,0.0,0.0,0,1,0,0,0,1550.0
498,50.0,2.0,3.0,50.0587717,19.9779824,141070.0,16.0,1.0,0.0,0,1,0,0,0,2000.0
499,64.0,1.0,2.0,52.0670522,21.0351728,16202.545454545454,18.0,1.0,1.0,0,0,1,0,0,2800.0
500,45.31,3.0,2.0,50.0172894,19.8957106,141070.0,1.0,1.0,0.0,0,1,1,0,1,2800.0
501,80.0,2.0,4.0,51.1235173,16.9734688,115516.8,13.0,1.0,0.0,0,1,0,1,0,690.0
502,23.0,2.0,1.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,0,0,850.0
503,22.0,5.0,1.0,53.12348040000001,18.0084378,301909.0,2.0,1.0,0.0,1,1,1,1,0,1650.0
504,20.0,1.0,1.0,52.4022269,16.9307028,93138.2,16.0,0.0,0.0,0,1,0,0,0,1300.0
505,45.0,1.0,2.0,51.1121967,17.0313108,115516.8,14.0,0.0,0.0,0,1,1,1,0,2500.0
506,44.0,4.0,2.0,52.2320297,20.885766,90327.38888888888,8.0,1.0,0.0,0,0,1,0,1,2300.0
507,62.0,2.0,3.0,50.3134167,18.6734976,160308.0,40.0,1.0,0.0,0,1,1,0,0,2500.0
508,61.0,5.0,3.0,50.1413071,19.4190833,12942.777777777776,16.0,1.0,0.0,0,1,1,0,0,1400.0
509,45.0,10.0,2.0,54.409207,18.596603,420796.0,16.0,1.0,0.0,0,1,1,1,1,3500.0
